Name	Current price	Original price	Link	Rating	Rate Count
Máy bộ Dell Vostro 3020T 71021401 (i7-13700, UHD 770, Ram 8GB DDR4, SSD 512GB, Windows 11, USB Keyboard & Mouse)	20.490.000 VND	25.990.000 VND	https://memoryzone.com.vn/may-bo-dell-vostro-3020t-71021401	0	0
Máy bộ Dell Vostro 3020T MT 42VT3020MT0006 (i7-13700, UHD 770, Ram 8GB DDR4, SSD 512GB, Windows 11, USB Keyboard & Mouse)	20.990.000 VND	24.990.000 VND	https://memoryzone.com.vn/may-bo-dell-vostro-3020t-mt-42vt3020mt0006	0	0
PC CREATOR i5-3060 (i5-12400, RTX 3060 OC 12G, Ram 16GB, SSD 512GB, 650W)	21.290.000 VND	22.990.000 VND	https://memoryzone.com.vn/pc-creator-i5-3060	0	0
Máy tính Mini PC Asus NUC 12 Enthusiast Kit Serpent Canyon i7-12700H RNUC12SNKI72001	21.500.000 VND	28.490.000 VND	https://memoryzone.com.vn/may-tinh-mini-pc-asus-nuc-12-enthusiast-kit-serpent-canyon-i7-12700h-rnuc12snki72001	0	0
Máy bộ Dell Vostro 3020 MT 71011268 (i7-13700, UHD 770, Ram 8GB DDR4, SSD 512GB, Windows 11, USB Keyboard & Mouse)	21.590.000 VND	23.490.000 VND	https://memoryzone.com.vn/may-bo-dell-vostro-3020-mt-71011268	0	0
PC GAMING CORSAIR i5 4060 WHITE (i5-12400F, RTX 4060 8G, Ram 16GB DDR4, SSD 512G, 650W)	21.790.000 VND	Not on discount	https://memoryzone.com.vn/pc-gaming-corsair-i5-4060-white	0	0
PC Gaming MSI i5-4060Ti (i5-12400F, RTX 4060 Ti 16G, Ram 16GB DDR4, SSD 500GB, 650W)	25.490.000 VND	25.990.000 VND	https://memoryzone.com.vn/pc-gaming-msi-i5-4060ti	0	0
PC CREATOR i5-4060Ti (i5-12400, RTX 4060Ti OC 8G, Ram 32GB, SSD 512GB, 750W)	26.490.000 VND	27.990.000 VND	https://memoryzone.com.vn/pc-creator-i5-4060ti	0	0
PC Gaming MSI i5K-4060 (i5-14600K, RTX 4060 OC 8G, Ram 32GB DDR4, SSD 512G, 650W)	27.450.000 VND	28.990.000 VND	https://memoryzone.com.vn/pc-gaming-msi-i5k-4060	0	0
PC Gaming MSI i5-4070 (i5-12400F, RTX 4070 OC 12G, Ram 32GB DDR4, SSD 500G, 750W)	29.590.000 VND	33.990.000 VND	https://memoryzone.com.vn/pc-gaming-msi-i5-4070	0	0
